"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","GGDEBT","TOT","PC_GDP","A","2015",101.2852,
"AUT","GGDEBT","TOT","PC_GDP","A","2016",102.5335,
"AUT","GGDEBT","TOT","PC_GDP","A","2017",96.27682,
"AUT","GGDEBT","TOT","PC_GDP","A","2018",90.86761,
"AUT","GGDEBT","TOT","PC_GDP","A","2019",89.27504,
"AUT","GGDEBT","TOT","PC_GDP","A","2020",107.084,
"AUT","GGDEBT","TOT","PC_GDP","A","2021",101.1389,
"AUT","GGDEBT","TOT","PC_GDP","A","2022",NA,
"AUT","GGDEBT","TOT","PC_GDP","A","2023",NA,
"BEL","GGDEBT","TOT","PC_GDP","A","1995",141.232,
"BEL","GGDEBT","TOT","PC_GDP","A","1996",143.2926,
"BEL","GGDEBT","TOT","PC_GDP","A","1997",137.9549,
"BEL","GGDEBT","TOT","PC_GDP","A","1998",139.397,
"BEL","GGDEBT","TOT","PC_GDP","A","1999",127.9947,
"BEL","GGDEBT","TOT","PC_GDP","A","2000",121.6588,
"BEL","GGDEBT","TOT","PC_GDP","A","2001",120.0464,
"BEL","GGDEBT","TOT","PC_GDP","A","2002",119.5324,
"BEL","GGDEBT","TOT","PC_GDP","A","2003",115.7454,
"BEL","GGDEBT","TOT","PC_GDP","A","2004",111.3621,
"BEL","GGDEBT","TOT","PC_GDP","A","2005",108.9884,
"BEL","GGDEBT","TOT","PC_GDP","A","2006",101.0699,
"BEL","GGDEBT","TOT","PC_GDP","A","2007",94.63382,
"BEL","GGDEBT","TOT","PC_GDP","A","2008",102.3672,
"BEL","GGDEBT","TOT","PC_GDP","A","2009",110.7298,
"BEL","GGDEBT","TOT","PC_GDP","A","2010",108.6702,
"BEL","GGDEBT","TOT","PC_GDP","A","2011",111.6105,
"BEL","GGDEBT","TOT","PC_GDP","A","2012",120.9803,
"BEL","GGDEBT","TOT","PC_GDP","A","2013",118.648,
"BEL","GGDEBT","TOT","PC_GDP","A","2014",130.5952,
"BEL","GGDEBT","TOT","PC_GDP","A","2015",126.2362,
"BEL","GGDEBT","TOT","PC_GDP","A","2016",127.6616,
"BEL","GGDEBT","TOT","PC_GDP","A","2017",120.8417,
"BEL","GGDEBT","TOT","PC_GDP","A","2018",117.7938,
"BEL","GGDEBT","TOT","PC_GDP","A","2019",119.6367,
"BEL","GGDEBT","TOT","PC_GDP","A","2020",139.7873,
"BEL","GGDEBT","TOT","PC_GDP","A","2021",129.1714,
"BEL","GGDEBT","TOT","PC_GDP","A","2022",NA,
"BEL","GGDEBT","TOT","PC_GDP","A","2023",NA,
"CAN","GGDEBT","TOT","PC_GDP","A","1995",125.6168,
"CAN","GGDEBT","TOT","PC_GDP","A","1996",131.6665,
"CAN","GGDEBT","TOT","PC_GDP","A","1997",125.3848,
"CAN","GGDEBT","TOT","PC_GDP","A","1998",124.5234,
"CAN","GGDEBT","TOT","PC_GDP","A","1999",114.6676,
"CAN","GGDEBT","TOT","PC_GDP","A","2000",105.7932,
"CAN","GGDEBT","TOT","PC_GDP","A","2001",105.4448,
"CAN","GGDEBT","TOT","PC_GDP","A","2002",104.2622,
"CAN","GGDEBT","TOT","PC_GDP","A","2003",99.89417,
"CAN","GGDEBT","TOT","PC_GDP","A","2004",95.48022,
"CAN","GGDEBT","TOT","PC_GDP","A","2005",92.56804,
"CAN","GGDEBT","TOT","PC_GDP","A","2006",89.5168,
"CAN","GGDEBT","TOT","PC_GDP","A","2007",85.44472,
"CAN","GGDEBT","TOT","PC_GDP","A","2008",90.07707,
"CAN","GGDEBT","TOT","PC_GDP","A","2009",104.4755,
"CAN","GGDEBT","TOT","PC_GDP","A","2010",107.4411,
"CAN","GGDEBT","TOT","PC_GDP","A","2011",111.1054,
"CAN","GGDEBT","TOT","PC_GDP","A","2012",113.7484,
"CAN","GGDEBT","TOT","PC_GDP","A","2013",107.7793,
"CAN","GGDEBT","TOT","PC_GDP","A","2014",108.5762,
"CAN","GGDEBT","TOT","PC_GDP","A","2015",114.4481,
"CAN","GGDEBT","TOT","PC_GDP","A","2016",115.3541,
"CAN","GGDEBT","TOT","PC_GDP","A","2017",111.8384,
"CAN","GGDEBT","TOT","PC_GDP","A","2018",109.8399,
"CAN","GGDEBT","TOT","PC_GDP","A","2019",111.8826,
"CAN","GGDEBT","TOT","PC_GDP","A","2020",146.0698,
"CAN","GGDEBT","TOT","PC_GDP","A","2021",134.0756,
"CAN","GGDEBT","TOT","PC_GDP","A","2022",112.7634,
"CAN","GGDEBT","TOT","PC_GDP","A","2023",NA,
"DNK","GGDEBT","TOT","PC_GDP","A","1995",81.55622,
"DNK","GGDEBT","TOT","PC_GDP","A","1996",79.12815,
"DNK","GGDEBT","TOT","PC_GDP","A","1997",75.00217,
"DNK","GGDEBT","TOT","PC_GDP","A","1998",72.57378,
"DNK","GGDEBT","TOT","PC_GDP","A","1999",67.09554,
"DNK","GGDEBT","TOT","PC_GDP","A","2000",60.4558,
"DNK","GGDEBT","TOT","PC_GDP","A","2001",58.27705,
"DNK","GGDEBT","TOT","PC_GDP","A","2002",58.14748,
"DNK","GGDEBT","TOT","PC_GDP","A","2003",56.06913,
"DNK","GGDEBT","TOT","PC_GDP","A","2004",52.3359,
"DNK","GGDEBT","TOT","PC_GDP","A","2005",45.11943,
"DNK","GGDEBT","TOT","PC_GDP","A","2006",40.49266,
"DNK","GGDEBT","TOT","PC_GDP","A","2007",34.59382,
"DNK","GGDEBT","TOT","PC_GDP","A","2008",41.93992,
"DNK","GGDEBT","TOT","PC_GDP","A","2009",49.26747,
"DNK","GGDEBT","TOT","PC_GDP","A","2010",53.44129,
"DNK","GGDEBT","TOT","PC_GDP","A","2011",60.11121,
"DNK","GGDEBT","TOT","PC_GDP","A","2012",60.61518,
"DNK","GGDEBT","TOT","PC_GDP","A","2013",56.73219,
"DNK","GGDEBT","TOT","PC_GDP","A","2014",59.14192,
"DNK","GGDEBT","TOT","PC_GDP","A","2015",53.42833,
"DNK","GGDEBT","TOT","PC_GDP","A","2016",51.5063,
"DNK","GGDEBT","TOT","PC_GDP","A","2017",48.98525,
"DNK","GGDEBT","TOT","PC_GDP","A","2018",47.18268,
"DNK","GGDEBT","TOT","PC_GDP","A","2019",48.35806,
"DNK","GGDEBT","TOT","PC_GDP","A","2020",58.34686,
"DNK","GGDEBT","TOT","PC_GDP","A","2021",50.30406,
"DNK","GGDEBT","TOT","PC_GDP","A","2022",NA,
"DNK","GGDEBT","TOT","PC_GDP","A","2023",NA,
"FIN","GGDEBT","TOT","PC_GDP","A","1995",62.91692,
"FIN","GGDEBT","TOT","PC_GDP","A","1996",63.74421,
"FIN","GGDEBT","TOT","PC_GDP","A","1997",62.12785,
"FIN","GGDEBT","TOT","PC_GDP","A","1998",59.07416,
"FIN","GGDEBT","TOT","PC_GDP","A","1999",53.02011,
"FIN","GGDEBT","TOT","PC_GDP","A","2000",53.60959,
"FIN","GGDEBT","TOT","PC_GDP","A","2001",50.85668,
"FIN","GGDEBT","TOT","PC_GDP","A","2002",50.62228,
"FIN","GGDEBT","TOT","PC_GDP","A","2003",51.53312,
"FIN","GGDEBT","TOT","PC_GDP","A","2004",51.60118,
"FIN","GGDEBT","TOT","PC_GDP","A","2005",48.65593,
"FIN","GGDEBT","TOT","PC_GDP","A","2006",45.1153,
"FIN","GGDEBT","TOT","PC_GDP","A","2007",41.08472,
"FIN","GGDEBT","TOT","PC_GDP","A","2008",40.32224,
"FIN","GGDEBT","TOT","PC_GDP","A","2009",51.63221,
"FIN","GGDEBT","TOT","PC_GDP","A","2010",58.01704,
"FIN","GGDEBT","TOT","PC_GDP","A","2011",60.8991,
"FIN","GGDEBT","TOT","PC_GDP","A","2012",68.03325,
"FIN","GGDEBT","TOT","PC_GDP","A","2013",68.84755,
"FIN","GGDEBT","TOT","PC_GDP","A","2014",75.90009,
"FIN","GGDEBT","TOT","PC_GDP","A","2015",79.92147,
"FIN","GGDEBT","TOT","PC_GDP","A","2016",80.45587,
"FIN","GGDEBT","TOT","PC_GDP","A","2017",77.91702,
"FIN","GGDEBT","TOT","PC_GDP","A","2018",75.01093,
"FIN","GGDEBT","TOT","PC_GDP","A","2019",75.19491,
"FIN","GGDEBT","TOT","PC_GDP","A","2020",87.1865,
"FIN","GGDEBT","TOT","PC_GDP","A","2021",82.34475,
"FIN","GGDEBT","TOT","PC_GDP","A","2022",NA,
"FIN","GGDEBT","TOT","PC_GDP","A","2023",NA,
"DEU","GGDEBT","TOT","PC_GDP","A","1995",54.38027,
"DEU","GGDEBT","TOT","PC_GDP","A","1996",57.54879,
"DEU","GGDEBT","TOT","PC_GDP","A","1997",58.87362,
"DEU","GGDEBT","TOT","PC_GDP","A","1998",61.02357,
"DEU","GGDEBT","TOT","PC_GDP","A","1999",61.34228,
"DEU","GGDEBT","TOT","PC_GDP","A","2000",62.99399,
"DEU","GGDEBT","TOT","PC_GDP","A","2001",61.68278,
"DEU","GGDEBT","TOT","PC_GDP","A","2002",64.52646,
"DEU","GGDEBT","TOT","PC_GDP","A","2003",67.33538,
"DEU","GGDEBT","TOT","PC_GDP","A","2004",69.23996,
"DEU","GGDEBT","TOT","PC_GDP","A","2005",71.82388,
"DEU","GGDEBT","TOT","PC_GDP","A","2006",69.1885,
"DEU","GGDEBT","TOT","PC_GDP","A","2007",66.54362,
"DEU","GGDEBT","TOT","PC_GDP","A","2008",71.08184,
"DEU","GGDEBT","TOT","PC_GDP","A","2009",77.95848,
"DEU","GGDEBT","TOT","PC_GDP","A","2010",87.25066,
"DEU","GGDEBT","TOT","PC_GDP","A","2011",86.25993,
"DEU","GGDEBT","TOT","PC_GDP","A","2012",88.72408,
"DEU","GGDEBT","TOT","PC_GDP","A","2013",84.09935,
"DEU","GGDEBT","TOT","PC_GDP","A","2014",83.92901,
"DEU","GGDEBT","TOT","PC_GDP","A","2015",79.76343,
"DEU","GGDEBT","TOT","PC_GDP","A","2016",76.98291,
"DEU","GGDEBT","TOT","PC_GDP","A","2017",72.38483,
"DEU","GGDEBT","TOT","PC_GDP","A","2018",69.1884,
"DEU","GGDEBT","TOT","PC_GDP","A","2019",67.62975,
"DEU","GGDEBT","TOT","PC_GDP","A","2020",78.37959,
"DEU","GGDEBT","TOT","PC_GDP","A","2021",77.44357,
"DEU","GGDEBT","TOT","PC_GDP","A","2022",NA,
"DEU","GGDEBT","TOT","PC_GDP","A","2023",NA,
"IRL","GGDEBT","TOT","PC_GDP","A","1995",NA,
"IRL","GGDEBT","TOT","PC_GDP","A","1996",NA,
"IRL","GGDEBT","TOT","PC_GDP","A","1997",NA,
"IRL","GGDEBT","TOT","PC_GDP","A","1998",61.19794,
"IRL","GGDEBT","TOT","PC_GDP","A","1999",50.39954,
"IRL","GGDEBT","TOT","PC_GDP","A","2000",38.67357,
"IRL","GGDEBT","TOT","PC_GDP","A","2001",35.50028,
"IRL","GGDEBT","TOT","PC_GDP","A","2002",34.05502,
"IRL","GGDEBT","TOT","PC_GDP","A","2003",32.7869,
"IRL","GGDEBT","TOT","PC_GDP","A","2004",31.42065,
"IRL","GGDEBT","TOT","PC_GDP","A","2005",31.31408,
"IRL","GGDEBT","TOT","PC_GDP","A","2006",27.63792,
"IRL","GGDEBT","TOT","PC_GDP","A","2007",27.4756,
"IRL","GGDEBT","TOT","PC_GDP","A","2008",47.29154,
"IRL","GGDEBT","TOT","PC_GDP","A","2009",67.46944,
"IRL","GGDEBT","TOT","PC_GDP","A","2010",83.38242,
"IRL","GGDEBT","TOT","PC_GDP","A","2011",110.8424,
"IRL","GGDEBT","TOT","PC_GDP","A","2012",129.0707,
"IRL","GGDEBT","TOT","PC_GDP","A","2013",132.1772,
"IRL","GGDEBT","TOT","PC_GDP","A","2014",121.4623,
"IRL","GGDEBT","TOT","PC_GDP","A","2015",88.47274,
"IRL","GGDEBT","TOT","PC_GDP","A","2016",85.18559,
"IRL","GGDEBT","TOT","PC_GDP","A","2017",76.42415,
"IRL","GGDEBT","TOT","PC_GDP","A","2018",74.47633,
"IRL","GGDEBT","TOT","PC_GDP","A","2019",68.79082,
"IRL","GGDEBT","TOT","PC_GDP","A","2020",71.77652,
"IRL","GGDEBT","TOT","PC_GDP","A","2021",65.28168,
"IRL","GGDEBT","TOT","PC_GDP","A","2022",NA,
"IRL","GGDEBT","TOT","PC_GDP","A","2023",NA,
"ITA","GGDEBT","TOT","PC_GDP","A","1995",118.7002,
"ITA","GGDEBT","TOT","PC_GDP","A","1996",124.7448,
"ITA","GGDEBT","TOT","PC_GDP","A","1997",126.6052,
"ITA","GGDEBT","TOT","PC_GDP","A","1998",127.9088,
"ITA","GGDEBT","TOT","PC_GDP","A","1999",122.3444,
"ITA","GGDEBT","TOT","PC_GDP","A","2000",118.367,
"ITA","GGDEBT","TOT","PC_GDP","A","2001",117.2806,
"ITA","GGDEBT","TOT","PC_GDP","A","2002",116.2172,
"ITA","GGDEBT","TOT","PC_GDP","A","2003",113.8619,
"ITA","GGDEBT","TOT","PC_GDP","A","2004",114.5142,
"ITA","GGDEBT","TOT","PC_GDP","A","2005",117.2105,
"ITA","GGDEBT","TOT","PC_GDP","A","2006",114.6298,
"ITA","GGDEBT","TOT","PC_GDP","A","2007",110.2363,
"ITA","GGDEBT","TOT","PC_GDP","A","2008",112.5272,
"ITA","GGDEBT","TOT","PC_GDP","A","2009",125.5098,
"ITA","GGDEBT","TOT","PC_GDP","A","2010",124.3318,
"ITA","GGDEBT","TOT","PC_GDP","A","2011",117.204,
"ITA","GGDEBT","TOT","PC_GDP","A","2012",135.3766,
"ITA","GGDEBT","TOT","PC_GDP","A","2013",143.1732,
"ITA","GGDEBT","TOT","PC_GDP","A","2014",155.6341,
"ITA","GGDEBT","TOT","PC_GDP","A","2015",156.8542,
"ITA","GGDEBT","TOT","PC_GDP","A","2016",154.5518,
"ITA","GGDEBT","TOT","PC_GDP","A","2017",152.0236,
"ITA","GGDEBT","TOT","PC_GDP","A","2018",146.8797,
"ITA","GGDEBT","TOT","PC_GDP","A","2019",154.225,
"ITA","GGDEBT","TOT","PC_GDP","A","2020",183.1265,
"ITA","GGDEBT","TOT","PC_GDP","A","2021",172.5164,
"ITA","GGDEBT","TOT","PC_GDP","A","2022",NA,
"ITA","GGDEBT","TOT","PC_GDP","A","2023",NA,
"NLD","GGDEBT","TOT","PC_GDP","A","1995",85.84421,
"NLD","GGDEBT","TOT","PC_GDP","A","1996",84.62444,
"NLD","GGDEBT","TOT","PC_GDP","A","1997",79.35515,
"NLD","GGDEBT","TOT","PC_GDP","A","1998",77.17115,
"NLD","GGDEBT","TOT","PC_GDP","A","1999",68.58477,
"NLD","GGDEBT","TOT","PC_GDP","A","2000",62.40036,
"NLD","GGDEBT","TOT","PC_GDP","A","2001",58.45364,
"NLD","GGDEBT","TOT","PC_GDP","A","2002",58.90744,
"NLD","GGDEBT","TOT","PC_GDP","A","2003",59.94637,
"NLD","GGDEBT","TOT","PC_GDP","A","2004",60.26118,
"NLD","GGDEBT","TOT","PC_GDP","A","2005",59.43404,
"NLD","GGDEBT","TOT","PC_GDP","A","2006",53.08359,
"NLD","GGDEBT","TOT","PC_GDP","A","2007",50.46062,
"NLD","GGDEBT","TOT","PC_GDP","A","2008",62.67974,
"NLD","GGDEBT","TOT","PC_GDP","A","2009",65.25842,
"NLD","GGDEBT","TOT","PC_GDP","A","2010",69.34903,
"NLD","GGDEBT","TOT","PC_GDP","A","2011",73.63333,
"NLD","GGDEBT","TOT","PC_GDP","A","2012",79.34395,
"NLD","GGDEBT","TOT","PC_GDP","A","2013",78.8297,
"NLD","GGDEBT","TOT","PC_GDP","A","2014",83.26881,
"NLD","GGDEBT","TOT","PC_GDP","A","2015",79.63603,
"NLD","GGDEBT","TOT","PC_GDP","A","2016",77.59061,
"NLD","GGDEBT","TOT","PC_GDP","A","2017",70.79819,
"NLD","GGDEBT","TOT","PC_GDP","A","2018",65.9794,
"NLD","GGDEBT","TOT","PC_GDP","A","2019",62.25212,
"NLD","GGDEBT","TOT","PC_GDP","A","2020",70.17966,
"NLD","GGDEBT","TOT","PC_GDP","A","2021",66.362,
"NLD","GGDEBT","TOT","PC_GDP","A","2022",NA,
"NLD","GGDEBT","TOT","PC_GDP","A","2023",NA,
"NOR","GGDEBT","TOT","PC_GDP","A","1995",37.96455,
"NOR","GGDEBT","TOT","PC_GDP","A","1996",33.58703,
"NOR","GGDEBT","TOT","PC_GDP","A","1997",29.77167,
"NOR","GGDEBT","TOT","PC_GDP","A","1998",28.19514,
"NOR","GGDEBT","TOT","PC_GDP","A","1999",29.34961,
"NOR","GGDEBT","TOT","PC_GDP","A","2000",32.77646,
"NOR","GGDEBT","TOT","PC_GDP","A","2001",31.83274,
"NOR","GGDEBT","TOT","PC_GDP","A","2002",39.11102,
"NOR","GGDEBT","TOT","PC_GDP","A","2003",48.39926,
"NOR","GGDEBT","TOT","PC_GDP","A","2004",50.2183,
"NOR","GGDEBT","TOT","PC_GDP","A","2005",47.213,
"NOR","GGDEBT","TOT","PC_GDP","A","2006",58.0448,
"NOR","GGDEBT","TOT","PC_GDP","A","2007",55.84643,
"NOR","GGDEBT","TOT","PC_GDP","A","2008",54.46199,
"NOR","GGDEBT","TOT","PC_GDP","A","2009",48.61238,
"NOR","GGDEBT","TOT","PC_GDP","A","2010",48.9698,
"NOR","GGDEBT","TOT","PC_GDP","A","2011",34.50742,
"NOR","GGDEBT","TOT","PC_GDP","A","2012",35.64605,
"NOR","GGDEBT","TOT","PC_GDP","A","2013",36.23643,
"NOR","GGDEBT","TOT","PC_GDP","A","2014",34.48979,
"NOR","GGDEBT","TOT","PC_GDP","A","2015",39.97702,
"NOR","GGDEBT","TOT","PC_GDP","A","2016",44.00355,
"NOR","GGDEBT","TOT","PC_GDP","A","2017",44.29213,
"NOR","GGDEBT","TOT","PC_GDP","A","2018",45.05331,
"NOR","GGDEBT","TOT","PC_GDP","A","2019",46.36831,
"NOR","GGDEBT","TOT","PC_GDP","A","2020",52.93371,
"NOR","GGDEBT","TOT","PC_GDP","A","2021",48.85719,
"NOR","GGDEBT","TOT","PC_GDP","A","2022",42.24966,
"NOR","GGDEBT","TOT","PC_GDP","A","2023",NA,
"PRT","GGDEBT","TOT","PC_GDP","A","1995",76.35425,
"PRT","GGDEBT","TOT","PC_GDP","A","1996",77.55743,
"PRT","GGDEBT","TOT","PC_GDP","A","1997",74.14362,
"PRT","GGDEBT","TOT","PC_GDP","A","1998",72.70798,
"PRT","GGDEBT","TOT","PC_GDP","A","1999",69.68423,
"PRT","GGDEBT","TOT","PC_GDP","A","2000",67.71098,
"PRT","GGDEBT","TOT","PC_GDP","A","2001",69.68221,
"PRT","GGDEBT","TOT","PC_GDP","A","2002",71.81933,
"PRT","GGDEBT","TOT","PC_GDP","A","2003",75.64095,
"PRT","GGDEBT","TOT","PC_GDP","A","2004",80.57453,
"PRT","GGDEBT","TOT","PC_GDP","A","2005",83.86554,
"PRT","GGDEBT","TOT","PC_GDP","A","2006",82.98192,
"PRT","GGDEBT","TOT","PC_GDP","A","2007",80.51186,
"PRT","GGDEBT","TOT","PC_GDP","A","2008",84.4994,
"PRT","GGDEBT","TOT","PC_GDP","A","2009",97.63227,
"PRT","GGDEBT","TOT","PC_GDP","A","2010",105.6683,
"PRT","GGDEBT","TOT","PC_GDP","A","2011",109.8804,
"PRT","GGDEBT","TOT","PC_GDP","A","2012",137.316,
"PRT","GGDEBT","TOT","PC_GDP","A","2013",141.066,
"PRT","GGDEBT","TOT","PC_GDP","A","2014",150.745,
"PRT","GGDEBT","TOT","PC_GDP","A","2015",148.4184,
"PRT","GGDEBT","TOT","PC_GDP","A","2016",144.3118,
"PRT","GGDEBT","TOT","PC_GDP","A","2017",143.1314,
"PRT","GGDEBT","TOT","PC_GDP","A","2018",137.2438,
"PRT","GGDEBT","TOT","PC_GDP","A","2019",135.6185,
"PRT","GGDEBT","TOT","PC_GDP","A","2020",157.071,
"PRT","GGDEBT","TOT","PC_GDP","A","2021",143.6604,
"PRT","GGDEBT","TOT","PC_GDP","A","2022",116.6254,
"PRT","GGDEBT","TOT","PC_GDP","A","2023",NA,
"ESP","GGDEBT","TOT","PC_GDP","A","1995",68.21845,
"ESP","GGDEBT","TOT","PC_GDP","A","1996",74.64407,
"ESP","GGDEBT","TOT","PC_GDP","A","1997",73.68642,
"ESP","GGDEBT","TOT","PC_GDP","A","1998",73.64031,
"ESP","GGDEBT","TOT","PC_GDP","A","1999",68.24917,
"ESP","GGDEBT","TOT","PC_GDP","A","2000",65.46413,
"ESP","GGDEBT","TOT","PC_GDP","A","2001",60.91516,
"ESP","GGDEBT","TOT","PC_GDP","A","2002",59.58066,
"ESP","GGDEBT","TOT","PC_GDP","A","2003",54.94661,
"ESP","GGDEBT","TOT","PC_GDP","A","2004",53.06485,
"ESP","GGDEBT","TOT","PC_GDP","A","2005",50.47991,
"ESP","GGDEBT","TOT","PC_GDP","A","2006",46.09558,
"ESP","GGDEBT","TOT","PC_GDP","A","2007",42.35281,
"ESP","GGDEBT","TOT","PC_GDP","A","2008",47.68485,
"ESP","GGDEBT","TOT","PC_GDP","A","2009",62.65619,
"ESP","GGDEBT","TOT","PC_GDP","A","2010",67.3768,
"ESP","GGDEBT","TOT","PC_GDP","A","2011",78.33935,
"ESP","GGDEBT","TOT","PC_GDP","A","2012",97.14937,
"ESP","GGDEBT","TOT","PC_GDP","A","2013",111.2557,
"ESP","GGDEBT","TOT","PC_GDP","A","2014",123.822,
"ESP","GGDEBT","TOT","PC_GDP","A","2015",121.0581,
"ESP","GGDEBT","TOT","PC_GDP","A","2016",120.8593,
"ESP","GGDEBT","TOT","PC_GDP","A","2017",119.0677,
"ESP","GGDEBT","TOT","PC_GDP","A","2018",117.4865,
"ESP","GGDEBT","TOT","PC_GDP","A","2019",120.4401,
"ESP","GGDEBT","TOT","PC_GDP","A","2020",148.1147,
"ESP","GGDEBT","TOT","PC_GDP","A","2021",142.6613,
"ESP","GGDEBT","TOT","PC_GDP","A","2022",NA,
"ESP","GGDEBT","TOT","PC_GDP","A","2023",NA,
"SWE","GGDEBT","TOT","PC_GDP","A","1995",76.79362,
"SWE","GGDEBT","TOT","PC_GDP","A","1996",79.49146,
"SWE","GGDEBT","TOT","PC_GDP","A","1997",82.5785,
"SWE","GGDEBT","TOT","PC_GDP","A","1998",83.22675,
"SWE","GGDEBT","TOT","PC_GDP","A","1999",73.95229,
"SWE","GGDEBT","TOT","PC_GDP","A","2000",64.17264,
"SWE","GGDEBT","TOT","PC_GDP","A","2001",65.88911,
"SWE","GGDEBT","TOT","PC_GDP","A","2002",66.10361,
"SWE","GGDEBT","TOT","PC_GDP","A","2003",65.15734,
"SWE","GGDEBT","TOT","PC_GDP","A","2004",64.67578,
"SWE","GGDEBT","TOT","PC_GDP","A","2005",65.53495,
"SWE","GGDEBT","TOT","PC_GDP","A","2006",59.33917,
"SWE","GGDEBT","TOT","PC_GDP","A","2007",53.72195,
"SWE","GGDEBT","TOT","PC_GDP","A","2008",52.64076,
"SWE","GGDEBT","TOT","PC_GDP","A","2009",55.97362,
"SWE","GGDEBT","TOT","PC_GDP","A","2010",53.35091,
"SWE","GGDEBT","TOT","PC_GDP","A","2011",53.82554,
"SWE","GGDEBT","TOT","PC_GDP","A","2012",55.14404,
"SWE","GGDEBT","TOT","PC_GDP","A","2013",57.99327,
"SWE","GGDEBT","TOT","PC_GDP","A","2014",64.19485,
"SWE","GGDEBT","TOT","PC_GDP","A","2015",62.32385,
"SWE","GGDEBT","TOT","PC_GDP","A","2016",61.91961,
"SWE","GGDEBT","TOT","PC_GDP","A","2017",60.36725,
"SWE","GGDEBT","TOT","PC_GDP","A","2018",59.46185,
"SWE","GGDEBT","TOT","PC_GDP","A","2019",56.15998,
"SWE","GGDEBT","TOT","PC_GDP","A","2020",62.7906,
"SWE","GGDEBT","TOT","PC_GDP","A","2021",58.70519,
"SWE","GGDEBT","TOT","PC_GDP","A","2022",NA,
"SWE","GGDEBT","TOT","PC_GDP","A","2023",NA,
"GBR","GGDEBT","TOT","PC_GDP","A","1995",53.35732,
"GBR","GGDEBT","TOT","PC_GDP","A","1996",52.38582,
"GBR","GGDEBT","TOT","PC_GDP","A","1997",52.11688,
"GBR","GGDEBT","TOT","PC_GDP","A","1998",53.14212,
